120,97083,242850,-1060.00,-140.00,28.00,46.00,-37.00,-127.00
120,97259,243026,-1056.00,-132.00,28.00,48.00,-40.00,-128.00
120,97434,243202,-1060.00,-132.00,24.00,48.00,-38.00,-127.00
121,97610,243378,-1064.00,-132.00,32.00,46.00,-37.00,-127.00
121,97785,243553,-1064.00,-132.00,28.00,45.00,-39.00,-128.00
121,97961,243729,-1056.00,-132.00,32.00,46.00,-35.00,-124.00
120,98137,243904,-1056.00,-132.00,32.00,48.00,-38.00,-128.00
121,98312,244080,-1060.00,-132.00,36.00,48.00,-37.00,-126.00
120,98488,244255,-1068.00,-128.00,28.00,48.00,-37.00,-128.00
120,98663,244431,-1056.00,-128.00,32.00,46.00,-37.00,-127.00
120,98839,244606,-1060.00,-124.00,32.00,46.00,-38.00,-126.00
120,99014,244783,-1056.00,-124.00,28.00,46.00,-39.00,-128.00
120,99190,244959,-1068.00,-128.00,28.00,47.00,-36.00,-124.00
120,99365,245134,-1060.00,-132.00,40.00,45.00,-37.00,-127.00
120,99542,245310,-1064.00,-128.00,20.00,47.00,-40.00,-125.00
121,99717,245485,-1056.00,-124.00,36.00,47.00,-38.00,-129.00
120,99893,245661,-1064.00,-128.00,36.00,44.00,-37.00,-125.00
119,100068,245836,-1064.00,-132.00,32.00,49.00,-38.00,-127.00
119,100243,246012,-1068.00,-136.00,28.00,49.00,-38.00,-127.00
119,100419,246188,-1060.00,-124.00,32.00,46.00,-36.00,-128.00
120,100594,246364,-1052.00,-128.00,24.00,45.00,-38.00,-128.00
120,100770,246539,-1056.00,-128.00,32.00,44.00,-36.00,-124.00
120,100945,246715,-1064.00,-132.00,32.00,47.00,-36.00,-126.00
120,101122,246890,-1064.00,-132.00,20.00,46.00,-34.00,-127.00
121,101297,247066,-1056.00,-124.00,16.00,48.00,-35.00,-126.00
121,101473,247241,-1064.00,-128.00,28.00,48.00,-38.00,-126.00
119,101648,247417,-1064.00,-128.00,32.00,45.00,-39.00,-126.00
121,101824,247593,-1060.00,-132.00,28.00,47.00,-34.00,-126.00
120,101999,247769,-1068.00,-128.00,16.00,47.00,-36.00,-126.00
120,102175,247945,-1064.00,-136.00,24.00,46.00,-37.00,-123.00
119,102350,248120,-1064.00,-136.00,28.00,45.00,-38.00,-126.00
119,102525,248296,-1060.00,-132.00,32.00,46.00,-38.00,-127.00
120,102702,248471,-1060.00,-136.00,28.00,47.00,-40.00,-126.00
120,102877,248647,-1056.00,-132.00,32.00,45.00,-38.00,-126.00
121,103053,248822,-1064.00,-128.00,32.00,47.00,-38.00,-128.00
121,103228,248998,-1064.00,-132.00,36.00,48.00,-36.00,-124.00
120,103404,249174,-1064.00,-128.00,28.00,45.00,-38.00,-127.00
121,103579,249350,-1064.00,-132.00,32.00,45.00,-38.00,-127.00
